Tiempo_Simulado(s),Posicion_X,Posicion_Y
665.5959,182.0822,630.0000
665.6459,181.9803,630.0000
665.6959,181.8784,630.0000
665.7459,181.7766,630.0000
665.7959,181.6747,630.0000
665.8459,181.5728,630.0000
665.8959,181.4709,630.0000
665.9459,181.3690,630.0000
665.9958,181.2671,630.0000
666.0458,181.1652,630.0000
666.0958,181.0633,630.0000
666.1458,180.9614,630.0000
666.1958,180.8595,630.0000
666.2458,180.7576,630.0000
666.2958,180.6557,630.0000
666.3458,180.5538,630.0000
666.3958,180.4521,630.0000
666.4457,180.3553,630.0000
666.4957,180.2656,630.0000
666.5457,180.1818,630.0000
666.5957,180.1014,630.0000
666.6457,180.0223,630.0000
666.6957,179.9433,630.0000
666.7457,179.8642,630.0000
666.7957,179.7852,630.0000
666.8456,179.7062,630.0000
666.8956,179.6271,630.0000
666.9456,179.5481,630.0000
666.9956,179.4690,630.0000
667.0456,179.3900,630.0000
667.0956,179.3110,630.0000
667.1456,179.2319,630.0000
667.1956,179.1529,630.0000
667.2455,179.0738,630.0000
667.2955,178.9948,630.0000
667.3455,178.9158,630.0000
667.3955,178.8367,630.0000
667.4455,178.7577,630.0000
667.4955,178.6786,630.0000
667.5455,178.5996,630.0000
667.5955,178.5206,630.0000
667.6454,178.4415,630.0000
667.6954,178.3625,630.0000
667.7454,178.2834,630.0000
667.7954,178.2044,630.0000
667.8454,178.1254,630.0000
667.8954,178.0463,630.0000
667.9454,177.9673,630.0000
667.9954,177.8882,630.0000
668.0453,177.8092,630.0000
668.0953,177.7301,630.0000
668.1453,177.6511,630.0000
668.1953,177.5721,630.0000
668.2453,177.4930,630.0000
668.2953,177.4140,630.0000
668.3453,177.3349,630.0000
668.3953,177.2559,630.0000
668.4453,177.1769,630.0000
668.4952,177.0978,630.0000
668.5452,177.0188,630.0000
668.5952,176.9397,630.0000
668.6452,176.8607,630.0000
668.6952,176.7817,630.0000
668.7452,176.7026,630.0000
668.7952,176.6236,630.0000
668.8452,176.5445,630.0000
668.8951,176.4655,630.0000
668.9451,176.3865,630.0000
668.9951,176.3074,630.0000
669.0451,176.2284,630.0000
669.0951,176.1493,630.0000
669.1451,176.0703,630.0000
669.1951,175.9913,630.0000
669.2451,175.9122,630.0000
669.2950,175.8332,630.0000
669.3450,175.7541,630.0000
669.3950,175.6751,630.0000
669.4450,175.5961,630.0000
669.4950,175.5165,630.0000
669.5450,175.4345,630.0000
669.5950,175.3500,630.0000
669.6450,175.2634,630.0000
669.6949,175.1756,630.0000
669.7449,175.0872,630.0000
669.7949,174.9988,630.0000
669.8449,174.9104,630.0000
669.8949,174.8219,630.0000
669.9449,174.7335,630.0000
669.9949,174.6450,630.0000
670.0449,174.5566,630.0000
670.0948,174.4682,630.0000
670.1448,174.3797,630.0000
670.1948,174.2913,630.0000
670.2448,174.2028,630.0000
670.2948,174.1144,630.0000
670.3448,174.0260,630.0000
670.3948,173.9375,630.0000
670.4448,173.8491,630.0000
670.4948,173.7606,630.0000
670.5447,173.6722,630.0000
670.5947,173.5838,630.0000
670.6447,173.4953,630.0000
670.6947,173.4069,630.0000
670.7447,173.3184,630.0000
670.7947,173.2300,630.0000
670.8447,173.1416,630.0000
670.8947,173.0531,630.0000
670.9446,172.9647,630.0000
670.9946,172.8762,630.0000
671.0446,172.7878,630.0000
671.0946,172.6994,630.0000
671.1446,172.6109,630.0000
671.1946,172.5225,630.0000
671.2446,172.4340,630.0000
671.2946,172.3456,630.0000
671.3445,172.2572,630.0000
671.3945,172.1687,630.0000
671.4445,172.0815,629.9998
671.4945,172.0139,629.9922
671.5445,171.9721,629.9742
671.5945,171.9467,629.9581
671.6445,171.9273,629.9586
671.6945,171.9083,629.9829
671.7444,171.8893,629.9973
671.7944,171.8643,629.9981
671.8444,171.8156,629.9855
671.8944,171.7462,629.9672
671.9444,171.6662,629.9582
671.9944,171.5841,629.9707
672.0444,171.5020,629.9986
672.0944,171.4198,630.0000
672.1443,171.3377,630.0000
672.1943,171.2555,630.0000
672.2443,171.1734,630.0000
672.2943,171.0886,630.0000
672.3443,170.9994,630.0000
672.3943,170.9062,630.0000
672.4443,170.8105,630.0000
672.4943,170.7137,630.0000
672.5443,170.6167,630.0000
672.5942,170.5197,630.0000
672.6442,170.4227,630.0000
672.6942,170.3257,630.0000
672.7442,170.2288,630.0000
672.7942,170.1318,630.0000
672.8442,170.0348,630.0000
672.8942,169.9378,630.0000
672.9442,169.8512,629.9991
672.9941,169.7854,629.9947
673.0441,169.7357,629.9929
673.0941,169.6937,629.9997
673.1441,169.6531,630.0000
673.1941,169.6125,630.0000
673.2441,169.5719,630.0000
673.2941,169.5314,630.0000
673.3441,169.4908,630.0000
673.3940,169.4502,630.0000
673.4440,169.4096,630.0000
673.4940,169.3690,630.0000
673.5440,169.3284,630.0000
673.5940,169.2878,630.0000
673.6440,169.2472,630.0000
673.6940,169.2066,630.0000
673.7440,169.1661,630.0000
673.7939,169.1255,630.0000
673.8439,169.0849,630.0000
673.8939,169.0443,630.0000
673.9439,169.0037,630.0000
673.9939,168.9631,630.0000
674.0439,168.9225,630.0000
674.0939,168.8819,630.0000
674.1439,168.8414,630.0000
674.1938,168.8008,630.0000
674.2438,168.7602,630.0000
674.2938,168.7196,630.0000
674.3438,168.6790,630.0000
674.3938,168.6384,630.0000
674.4438,168.5978,630.0000
674.4938,168.5572,630.0000
674.5438,168.5166,630.0000
674.5938,168.4761,630.0000
674.6437,168.4355,630.0000
674.6937,168.3949,630.0000
674.7437,168.3543,630.0000
674.7937,168.3137,630.0000
674.8437,168.2731,630.0000
674.8937,168.2325,630.0000
674.9437,168.1919,630.0000
674.9937,168.1514,630.0000
675.0436,168.1108,630.0000
675.0936,168.0702,630.0000
675.1436,168.0296,630.0000
675.1936,167.9890,630.0000
675.2436,167.9484,630.0000
675.2936,167.9078,630.0000
675.3436,167.8672,630.0000
675.3936,167.8266,630.0000
675.4435,167.7861,630.0000
675.4935,167.7455,630.0000
675.5435,167.7049,630.0000
675.5935,167.6643,630.0000
675.6435,167.6237,630.0000
675.6935,167.5831,630.0000
675.7435,167.5425,630.0000
675.7935,167.5019,630.0000
675.8434,167.4613,630.0000
675.8934,167.4208,630.0000
675.9434,167.3802,630.0000
675.9934,167.3396,630.0000
676.0434,167.2990,630.0000
676.0934,167.2584,630.0000
676.1434,167.2178,630.0000
676.1934,167.1772,630.0000
676.2433,167.1366,630.0000
676.2933,167.0961,630.0000
676.3433,167.0555,630.0000
676.3933,167.0149,630.0000
676.4433,166.9743,630.0000
676.4933,166.9320,630.0000
676.5433,166.8863,630.0000
676.5933,166.8392,630.0000
676.6432,166.7884,630.0000
676.6932,166.7227,630.0000
676.7432,166.6429,630.0000
676.7932,166.5549,630.0000
676.8432,166.4645,630.0000
676.8932,166.3741,630.0000
676.9432,166.2836,630.0000
676.9932,166.1931,630.0000
677.0432,166.1027,630.0000
677.0931,166.0122,630.0000
677.1431,165.9217,630.0000
677.1931,165.8313,630.0000
677.2431,165.7408,630.0000
677.2931,165.6503,630.0000
677.3431,165.5598,630.0000
677.3931,165.4694,630.0000
677.4431,165.3789,630.0000
677.4930,165.2884,630.0000
677.5430,165.1980,630.0000
677.5930,165.1075,630.0000
677.6430,165.0170,630.0000
677.6930,164.9266,630.0000
677.7430,164.8361,630.0000
677.7930,164.7456,630.0000
677.8430,164.6552,630.0000
677.8929,164.5647,630.0000
677.9429,164.4742,630.0000
677.9929,164.3837,630.0000
678.0429,164.2933,630.0000
678.0929,164.2028,630.0000
678.1429,164.1123,630.0000
678.1929,164.0219,630.0000
678.2429,163.9314,630.0000
678.2928,163.8409,630.0000
678.3428,163.7505,630.0000
678.3928,163.6600,630.0000
678.4428,163.5695,630.0000
678.4928,163.4790,630.0000
678.5428,163.3886,630.0000
678.5928,163.2981,630.0000
678.6428,163.2076,630.0000
678.6927,163.1131,630.0000
678.7427,163.0098,630.0000
678.7927,162.8992,630.0000
678.8427,162.7842,630.0000
678.8927,162.6678,630.0000
678.9427,162.5514,630.0000
678.9927,162.4350,630.0000
679.0427,162.3185,630.0000
679.0927,162.2021,630.0000
679.1426,162.0860,630.0000
679.1926,161.9709,630.0000
679.2426,161.8568,630.0000
679.2926,161.7436,630.0000
679.3426,161.6311,630.0000
679.3926,161.5189,630.0000
679.4426,161.4070,630.0000
679.4926,161.2950,630.0000
679.5425,161.1831,630.0000
679.5925,161.0712,630.0000
679.6425,160.9592,630.0000
679.6925,160.8473,630.0000
679.7425,160.7353,630.0000
679.7925,160.6234,630.0000
679.8425,160.5115,630.0000
679.8925,160.3995,630.0000
679.9424,160.2876,630.0000
679.9924,160.1756,630.0000
680.0424,160.0637,630.0000
680.0924,159.9518,630.0000
680.1424,159.8398,630.0000
680.1924,159.7279,630.0000
680.2424,159.6160,630.0000
680.2924,159.5040,630.0000
680.3423,159.3921,630.0000
680.3923,159.2801,630.0000
680.4423,159.1682,630.0000
680.4923,159.0563,630.0000
680.5423,158.9443,630.0000
680.5923,158.8324,630.0000
680.6423,158.7204,630.0000
680.6923,158.6085,630.0000
680.7422,158.4966,630.0000
680.7922,158.3846,630.0000
680.8422,158.2727,630.0000
680.8922,158.1608,630.0000
680.9422,158.0488,630.0000
680.9922,157.9369,630.0000
681.0422,157.8249,630.0000
681.0922,157.7130,630.0000
681.1422,157.6011,630.0000
681.1921,157.4891,630.0000
681.2421,157.3772,630.0000
681.2921,157.2652,630.0000
681.3421,157.1533,630.0000
681.3921,157.0414,630.0000
681.4421,156.9294,630.0000
681.4921,156.8175,630.0000
681.5421,156.7056,630.0000
681.5920,156.5936,630.0000
681.6420,156.4817,630.0000
681.6920,156.3697,630.0000
681.7420,156.2578,630.0000
681.7920,156.1459,630.0000
681.8420,156.0339,630.0000
681.8920,155.9220,630.0000
681.9420,155.8100,630.0000
681.9919,155.6981,630.0000
682.0419,155.5862,630.0000
682.0919,155.4742,630.0000
682.1419,155.3623,630.0000
682.1919,155.2504,630.0000
682.2419,155.1384,630.0000
682.2919,155.0265,630.0000
682.3419,154.9145,630.0000
682.3918,154.8026,630.0000
682.4418,154.6907,630.0000
682.4918,154.5787,630.0000
682.5418,154.4668,630.0000
682.5918,154.3548,630.0000
682.6418,154.2429,630.0000
682.6918,154.1310,630.0000
682.7418,154.0190,630.0000
682.7917,153.9071,630.0000
682.8417,153.7952,630.0000
682.8917,153.6832,630.0000
682.9417,153.5713,630.0000
682.9917,153.4593,630.0000
683.0417,153.3474,630.0000
683.0917,153.2355,630.0000
683.1417,153.1235,630.0000
683.1917,153.0116,630.0000
683.2416,152.8996,630.0000
683.2916,152.7877,630.0000
683.3416,152.6758,630.0000
683.3916,152.5638,630.0000
683.4416,152.4519,630.0000
683.4916,152.3400,630.0000
683.5416,152.2280,630.0000
683.5916,152.1034,629.9890
683.6415,151.9297,629.9301
683.6915,151.7163,629.8359
683.7415,151.4871,629.7426
683.7915,151.2565,629.6718
683.8415,151.0259,629.6255
683.8915,150.7953,629.6037
683.9415,150.5640,629.6174
683.9915,150.3299,629.6967
684.0414,150.0951,629.8113
684.0914,149.8602,629.9507
684.1414,149.6253,629.9775
684.1914,149.3903,629.9573
684.2414,149.1529,629.9583
684.2914,148.9115,629.9780
684.3414,148.6663,629.9977
684.3914,148.4188,629.9999
684.4413,148.1703,630.0000
684.4913,147.9216,630.0000
684.5413,147.6730,630.0000
684.5913,147.4243,630.0000
684.6413,147.1757,630.0000
684.6913,146.9270,630.0000
684.7413,146.6783,630.0000
684.7913,146.4297,630.0000
684.8412,146.1810,630.0000
684.8912,145.9324,630.0000
684.9412,145.6837,630.0000
684.9912,145.4351,630.0000
685.0412,145.1864,630.0000
685.0912,144.9377,630.0000
685.1412,144.6891,630.0000
685.1912,144.4404,630.0000
685.2411,144.1918,630.0000
685.2911,143.9431,630.0000
685.3411,143.6945,630.0000
685.3911,143.4458,630.0000
685.4411,143.1971,630.0000
685.4911,142.9485,630.0000
685.5411,142.6998,630.0000
685.5911,142.4512,630.0000
685.6411,142.2025,630.0000
685.6910,141.9539,630.0000
685.7410,141.7052,630.0000
685.7910,141.4565,630.0000
685.8410,141.2079,630.0000
685.8910,140.9592,630.0000
685.9410,140.7106,630.0000
685.9910,140.4619,630.0000
686.0410,140.2160,630.0000
686.0909,139.9824,630.0000
686.1409,139.7609,630.0000
686.1909,139.5473,630.0000
686.2409,139.3367,630.0000
686.2909,139.1265,630.0000
686.3409,138.9163,630.0000
686.3909,138.7061,630.0000
686.4409,138.4959,630.0000
686.4908,138.2857,630.0000
686.5408,138.0755,630.0000
686.5908,137.8653,630.0000
686.6408,137.6551,630.0000
686.6908,137.4449,630.0000
686.7408,137.2347,630.0000
686.7908,137.0245,630.0000
686.8408,136.8143,630.0000
686.8907,136.6041,630.0000
686.9407,136.3939,630.0000
686.9907,136.1837,630.0000
687.0407,135.9734,630.0000
687.0907,135.7632,630.0000
687.1407,135.5548,630.0000
687.1907,135.3621,629.9994
687.2407,135.1873,629.9991
687.2906,135.0242,630.0000
687.3406,134.8653,630.0000
687.3906,134.7068,630.0000
687.4406,134.5483,630.0000
687.4906,134.3898,630.0000
687.5406,134.2312,630.0000
687.5906,134.0727,630.0000
687.6406,133.9142,630.0000
687.6906,133.7557,630.0000
687.7405,133.5993,630.0000
687.7905,133.4520,630.0000
687.8405,133.3141,630.0000
687.8905,133.1825,630.0000
687.9405,133.0538,630.0000
687.9905,132.9244,630.0000
688.0405,132.7927,630.0000
688.0905,132.6599,630.0000
688.1404,132.5268,630.0000
688.1904,132.3937,630.0000
688.2404,132.2606,630.0000
688.2904,132.1275,630.0000
688.3404,131.9944,630.0000
688.3904,131.8613,630.0000
688.4404,131.7283,630.0000
688.4904,131.5952,630.0000
688.5403,131.4621,630.0000
688.5903,131.3290,630.0000
688.6403,131.1959,630.0000
688.6903,131.0628,630.0000
688.7403,130.9297,630.0000
688.7903,130.8027,629.9989
688.8403,130.7010,629.9876
688.8903,130.6225,629.9691
688.9402,130.5567,629.9578
688.9902,130.4941,629.9668
689.0402,130.4315,630.0000
689.0902,130.3689,630.0000
689.1402,130.3063,630.0000
689.1902,130.2437,630.0000
689.2402,130.1858,630.0000
689.2902,130.1422,630.0000
689.3401,130.1114,630.0000
689.3901,130.0883,630.0000
689.4401,130.0676,630.0000
689.4901,130.0418,629.9991
689.5401,130.0000,629.9895
689.5901,130.0066,629.9734
689.6401,130.0015,629.9650
689.6901,130.0017,629.9771
689.7401,130.0040,629.9980
689.7900,130.0064,630.0000
689.8400,130.0087,630.0000
689.8900,130.0111,630.0000
689.9400,130.0134,630.0000
689.9900,130.0177,629.9999
690.0400,130.0414,629.9948
690.0900,130.0885,629.9825
690.1400,130.1505,629.9744
690.1899,130.2179,629.9835
690.2399,130.2856,629.9984
690.2899,130.3533,630.0000
690.3399,130.4211,630.0000
690.3899,130.4888,630.0000
690.4399,130.5565,630.0000
690.4899,130.6271,630.0000
690.5399,130.7121,630.0000
690.5898,130.8117,630.0000
690.6398,130.9205,630.0000
690.6898,131.0327,630.0000
690.7398,131.1452,630.0000
690.7898,131.2577,630.0000
690.8398,131.3701,630.0000
690.8898,131.4826,630.0000
690.9398,131.5951,630.0000
690.9897,131.7076,630.0000
691.0397,131.8200,630.0000
691.0897,131.9325,630.0000
691.1397,132.0450,630.0000
691.1897,132.1574,630.0000
691.2397,132.2702,630.0000
691.2897,132.3951,629.9988
691.3397,132.5410,629.9940
691.3896,132.7026,629.9922
691.4396,132.8715,629.9997
691.4896,133.0415,630.0000
691.5396,133.2115,630.0000
691.5896,133.3816,630.0000
691.6396,133.5516,630.0000
691.6896,133.7217,630.0000
691.7396,133.8917,630.0000
691.7896,134.0618,630.0000
691.8395,134.2319,630.0000
691.8895,134.4076,630.0000
691.9395,134.5939,630.0000
691.9895,134.7890,630.0000
692.0395,134.9893,630.0000
692.0895,135.1913,630.0000
692.1395,135.3932,630.0000
692.1895,135.5952,630.0000
692.2394,135.7972,630.0000
692.2894,135.9992,630.0000
692.3394,136.2012,630.0000
692.3894,136.4031,630.0000
692.4394,136.6051,630.0000
692.4894,136.8071,630.0000
692.5394,137.0091,630.0000
692.5894,137.2111,630.0000
692.6393,137.4130,630.0000
692.6893,137.6150,630.0000
692.7393,137.8170,630.0000
692.7893,138.0190,630.0000
692.8393,138.2210,630.0000
692.8893,138.4229,630.0000
692.9393,138.6249,630.0000
692.9893,138.8299,630.0000
693.0392,139.0448,630.0000
693.0892,139.2690,630.0000
693.1392,139.4993,630.0000
693.1892,139.7320,630.0000
693.2392,139.9651,630.0000
693.2892,140.1981,630.0000
693.3392,140.4312,630.0000
693.3892,140.6642,630.0000
693.4391,140.8973,630.0000
693.4891,141.1304,630.0000
693.5391,141.3634,630.0000
693.5891,141.5965,630.0000
693.6391,141.8296,630.0000
693.6891,142.0626,630.0000
693.7391,142.2916,630.0000
693.7891,142.5080,630.0000
693.8391,142.7131,630.0000
693.8890,142.9115,630.0000
693.9390,143.1080,630.0000
693.9890,143.3045,630.0000
694.0390,143.5009,630.0000
694.0890,143.6973,630.0000
694.1390,143.8937,630.0000
694.1890,144.0902,630.0000
694.2390,144.2866,630.0000
694.2889,144.4830,630.0000
694.3389,144.6794,630.0000
694.3889,144.8759,630.0000
694.4389,145.0723,630.0000
694.4889,145.2687,630.0000
694.5389,145.4659,630.0000
694.5889,145.6653,630.0000
694.6389,145.8671,630.0000
694.6888,146.0708,630.0000
694.7388,146.2756,630.0000
694.7888,146.4811,630.0000
694.8388,146.6866,630.0000
694.8888,146.8921,630.0000
694.9388,147.0976,630.0000
694.9888,147.3031,630.0000
695.0388,147.5086,630.0000
695.0887,147.7141,630.0000
695.1387,147.9196,630.0000
695.1887,148.1251,630.0000
695.2387,148.3306,630.0000
695.2887,148.5361,630.0000
695.3387,148.7416,630.0000
695.3887,148.9471,630.0000
695.4387,149.1526,630.0000
695.4886,149.3581,630.0000
695.5386,149.5636,630.0000
695.5886,149.7691,630.0000
695.6386,149.9747,630.0000
695.6886,150.1802,630.0000
695.7386,150.3857,630.0000
695.7886,150.5912,630.0000
695.8386,150.7967,630.0000
695.8885,151.0022,630.0000
695.9385,151.2077,630.0000
695.9885,151.4132,630.0000
696.0385,151.6187,630.0000
696.0885,151.8242,630.0000
696.1385,152.0297,630.0000
696.1885,152.2352,630.0000
696.2385,152.4407,630.0000
696.2885,152.6462,630.0000
696.3384,152.8489,629.9988
696.3884,153.0218,629.9761
696.4384,153.1605,629.9276
696.4884,153.2799,629.8753
696.5384,153.3950,629.8411
696.5884,153.5100,629.8314
696.6384,153.6203,629.8518
696.6884,153.7232,629.9058
696.7383,153.8245,629.9862
696.7883,153.9258,629.9865
696.8383,154.0270,629.9886
696.8883,154.1283,629.9996
696.9383,154.2295,630.0000
696.9883,154.3308,630.0000
697.0383,154.4320,630.0000
697.0883,154.5333,630.0000
697.1382,154.6346,630.0000
697.1882,154.7358,630.0000
697.2382,154.8371,630.0000
697.2882,154.9383,630.0000
697.3382,155.0396,630.0000
697.3882,155.1408,630.0000
697.4382,155.2421,630.0000
697.4882,155.3434,630.0000
697.5381,155.4446,630.0000
697.5881,155.5459,630.0000
697.6381,155.6471,630.0000
697.6881,155.7484,630.0000
697.7381,155.8496,630.0000
697.7881,155.9509,630.0000
697.8381,156.0522,630.0000
697.8881,156.1534,630.0000
697.9380,156.2547,630.0000
697.9880,156.3559,630.0000
698.0380,156.4572,630.0000
698.0880,156.5584,630.0000
698.1380,156.6597,630.0000
698.1880,156.7610,630.0000
698.2380,156.8622,630.0000
698.2880,156.9626,630.0000
698.3380,157.0623,630.0000
698.3879,157.1617,630.0000
698.4379,157.2609,630.0000
698.4879,157.3600,630.0000
698.5379,157.4590,630.0000
698.5879,157.5581,630.0000
698.6379,157.6570,630.0000
698.6879,157.7558,630.0000
698.7379,157.8546,630.0000
698.7878,157.9532,630.0000
698.8378,158.0518,630.0000
698.8878,158.1502,630.0000
698.9378,158.2485,630.0000
698.9878,158.3467,630.0000
699.0378,158.4447,630.0000
699.0878,158.5427,630.0000
699.1378,158.6405,630.0000
699.1877,158.7383,630.0000
699.2377,158.8359,630.0000
699.2877,158.9334,630.0000
699.3377,159.0308,630.0000
699.3877,159.1281,630.0000
699.4377,159.2253,630.0000
699.4877,159.3223,630.0000
699.5377,159.4193,630.0000
699.5876,159.5161,630.0000
699.6376,159.6129,630.0000
699.6876,159.7095,630.0000
699.7376,159.8060,630.0000
699.7876,159.9024,630.0000
699.8376,159.9987,630.0000
699.8876,160.0948,630.0000
699.9376,160.1909,630.0000
699.9875,160.2868,630.0000
700.0375,160.3827,630.0000
700.0875,160.4784,630.0000
700.1375,160.5740,630.0000
700.1875,160.6695,630.0000
700.2375,160.7649,630.0000
700.2875,160.8602,630.0000
700.3375,160.9554,630.0000
700.3875,161.0504,630.0000
700.4374,161.1454,630.0000
700.4874,161.2402,630.0000
700.5374,161.3349,630.0000
700.5874,161.4296,630.0000
700.6374,161.5240,630.0000
700.6874,161.6184,630.0000
700.7374,161.7127,630.0000
700.7874,161.8069,630.0000
700.8373,161.9010,630.0000
700.8873,161.9949,630.0000
700.9373,162.0887,630.0000
700.9873,162.1825,630.0000
701.0373,162.2761,630.0000
701.0873,162.3696,630.0000
701.1373,162.4630,630.0000
701.1873,162.5563,630.0000
701.2372,162.6487,630.0000
701.2872,162.7245,629.9951
701.3372,162.7765,629.9805
701.3872,162.8125,629.9675
701.4372,162.8427,629.9709
701.4872,162.8725,629.9982
701.5372,162.9022,630.0000
701.5872,162.9318,630.0000
701.6371,162.9613,630.0000
701.6871,162.9907,630.0000
701.7371,163.0199,630.0000
701.7871,163.0491,630.0000
701.8371,163.0781,630.0000
701.8871,163.1070,630.0000
701.9371,163.1358,630.0000
701.9871,163.1646,630.0000
702.0370,163.1932,630.0000
702.0870,163.2217,630.0000
702.1370,163.2502,630.0000
702.1870,163.2785,630.0000
702.2370,163.3068,630.0000
702.2870,163.3350,630.0000
702.3370,163.3631,630.0000
702.3870,163.3910,630.0000
702.4370,163.4189,630.0000
702.4869,163.4468,630.0000
702.5369,163.4745,630.0000
702.5869,163.5022,630.0000
702.6369,163.5298,630.0000
702.6869,163.5573,630.0000
702.7369,163.5847,630.0000
702.7869,163.6120,630.0000
702.8369,163.6393,630.0000
702.8868,163.6665,630.0000
702.9368,163.6937,630.0000
702.9868,163.7207,630.0000
703.0368,163.7478,630.0000
703.0868,163.7747,630.0000
703.1368,163.8016,630.0000
703.1868,163.8284,630.0000
703.2368,163.8553,630.0000
703.2867,163.8820,630.0000
703.3367,163.9087,630.0000
703.3867,163.9353,630.0000
703.4367,163.9619,630.0000
703.4867,163.9885,630.0000
703.5367,164.0151,630.0000
703.5867,164.0416,630.0000
703.6367,164.0681,630.0000
703.6866,164.0946,630.0000
703.7366,164.1211,630.0000
703.7866,164.1476,630.0000
703.8366,164.1741,630.0000
703.8866,164.2005,630.0000
703.9366,164.2270,630.0000
703.9866,164.2535,630.0000
704.0366,164.2800,630.0000
704.0865,164.3065,630.0000
704.1365,164.3330,630.0000
704.1865,164.3595,630.0000
704.2365,164.3860,630.0000
704.2865,164.4125,630.0000
704.3365,164.4389,630.0000
704.3865,164.4654,630.0000
704.4365,164.4919,630.0000
704.4865,164.5184,630.0000
704.5364,164.5449,630.0000
704.5864,164.5714,630.0000
704.6364,164.5979,630.0000
704.6864,164.6244,630.0000
704.7364,164.6509,630.0000
704.7864,164.6774,630.0000
704.8364,164.7038,630.0000
704.8864,164.7303,630.0000
704.9363,164.7568,630.0000
704.9863,164.7833,630.0000
705.0363,164.8098,630.0000
705.0863,164.8363,630.0000
705.1363,164.8628,630.0000
705.1863,164.8893,630.0000
705.2363,164.9158,630.0000
705.2863,164.9473,630.0000
705.3362,164.9945,630.0000
705.3862,165.0519,629.9967
705.4362,165.0943,629.9739
705.4862,165.1156,629.9383
705.5362,165.1238,629.9078
705.5862,165.1286,629.8971
705.6362,165.1335,629.9109
705.6862,165.1383,629.9492
705.7361,165.1431,629.9975
705.7861,165.1479,629.9941
705.8361,165.1527,630.0000
705.8861,165.1575,630.0000
705.9361,165.1623,630.0000
705.9861,165.1671,630.0000
706.0361,165.1719,630.0000
706.0861,165.1767,630.0000
706.1360,165.1815,630.0000
706.1860,165.1863,630.0000
706.2360,165.1911,630.0000
706.2860,165.1905,630.0000
706.3360,165.1810,630.0000
706.3860,165.1694,630.0000
706.4360,165.1576,630.0000
706.4860,165.1459,630.0000
706.5359,165.1341,630.0000
706.5859,165.1224,630.0000
706.6359,165.1106,630.0000
706.6859,165.0989,630.0000
706.7359,165.0871,630.0000
706.7859,165.0754,630.0000
706.8359,165.0636,630.0000
706.8859,165.0519,630.0000
706.9359,165.0401,630.0000
706.9858,165.0284,630.0000
707.0358,165.0166,630.0000
707.0858,165.0049,630.0000
707.1358,164.9931,630.0000
707.1858,164.9814,630.0000
707.2358,164.9697,630.0000
707.2858,164.9579,630.0000
707.3358,164.9462,630.0000
707.3857,164.9344,630.0000
707.4357,164.9227,630.0000
707.4857,164.9109,630.0000
707.5357,164.8992,630.0000
707.5857,164.8874,630.0000
707.6357,164.8757,630.0000
707.6857,164.8677,630.0000
707.7357,164.8730,630.0000
707.7856,164.8907,630.0000
707.8356,164.9159,630.0000
707.8856,164.9437,630.0000
707.9356,164.9717,630.0000
707.9856,164.9997,630.0000
708.0356,165.0277,630.0000
708.0856,165.0556,630.0000
708.1356,165.0836,630.0000
708.1855,165.1116,630.0000
708.2355,165.1396,630.0000
708.2855,165.1676,630.0000
708.3355,165.1956,630.0000
708.3855,165.2236,630.0000
708.4355,165.2515,630.0000
708.4855,165.2795,630.0000
708.5355,165.3075,630.0000
708.5854,165.3355,630.0000
708.6354,165.3635,630.0000
708.6854,165.3820,629.9993
708.7354,165.3806,629.9948
708.7854,165.3639,629.9927
708.8354,165.3401,629.9997
708.8854,165.3152,630.0000
708.9354,165.2904,630.0000
708.9854,165.2655,630.0000
709.0353,165.2406,630.0000
709.0853,165.2157,630.0000
709.1353,165.1908,630.0000
709.1853,165.1659,630.0000
709.2353,165.1410,630.0000
709.2853,165.1161,630.0000
709.3353,165.0913,630.0000
709.3853,165.0664,630.0000
709.4352,165.0415,630.0000
709.4852,165.0166,630.0000
709.5352,164.9917,630.0000
709.5852,164.9668,630.0000
709.6352,164.9419,630.0000
709.6852,164.9171,630.0000
709.7352,164.8922,630.0000
709.7852,164.8673,630.0000
709.8351,164.8424,630.0000
709.8851,164.8175,630.0000
709.9351,164.7926,630.0000
709.9851,164.7677,630.0000
710.0351,164.7428,630.0000
710.0851,164.7180,630.0000
710.1351,164.6931,630.0000
710.1851,164.6682,630.0000
710.2350,164.6433,630.0000
710.2850,164.6184,630.0000
710.3350,164.5935,630.0000
710.3850,164.5686,630.0000
710.4350,164.5437,630.0000
710.4850,164.5189,630.0000
710.5350,164.4955,630.0000
710.5850,164.4751,630.0000
710.6349,164.4576,630.0000
710.6849,164.4421,630.0000
710.7349,164.4278,630.0000
710.7849,164.4139,630.0000
710.8349,164.4001,630.0000
710.8849,164.3862,630.0000
710.9349,164.3723,630.0000
710.9849,164.3584,630.0000
711.0349,164.3445,630.0000
711.0848,164.3306,630.0000
711.1348,164.3167,630.0000
711.1848,164.3029,630.0000
711.2348,164.2890,630.0000
711.2848,164.2751,630.0000
711.3348,164.2612,630.0000
711.3848,164.2473,630.0000
711.4348,164.2334,630.0000
711.4847,164.2195,630.0000
711.5347,164.2057,630.0000
711.5847,164.1918,630.0000
711.6347,164.1779,630.0000
711.6847,164.1640,630.0000
711.7347,164.1501,630.0000
711.7847,164.1362,630.0000
711.8347,164.1223,630.0000
711.8846,164.1085,630.0000
711.9346,164.0946,630.0000
711.9846,164.0800,630.0000
712.0346,164.0625,630.0000
712.0846,164.0418,630.0000
